"key","id","lat","lon","tolerance_m"
"0.203797424:9.148283045:11.47590173:Ivanovskoe",15374,55.7700887968854,37.8395924875706,5
"0.203797424:9.148283045:11.47590173:Ivanovskoe",20850,55.7700887968854,37.8395924875706,5
"0.203797424:9.148283045:11.47590173:Ivanovskoe",23232,55.7700887968854,37.8395924875706,5
"0.203813402:12.92777935:15.92933052:Jasenevo",28365,55.5986121050445,37.5118709097987,10
"0.204280539:11.79480125:13.95359955:Bibirevo",8593,55.898976915727,37.6215928577572,5
"0.204280539:11.79480125:13.95359955:Bibirevo",18318,55.898976915727,37.6215928577572,5
"0.204280539:11.79480125:13.95359955:Bibirevo",24762,55.898976915727,37.6215928577572,5
"0.204280539:11.79480125:13.95359955:Bibirevo",28857,55.898976915727,37.6215928577572,5
"0.205270621:12.84872143:15.27287828:Lianozovo",12566,55.9068289077115,37.5553524465521,25
"0.205270621:12.84872143:15.27287828:Lianozovo",17291,55.9068289077115,37.5553524465521,25
"0.205270621:12.84872143:15.27287828:Lianozovo",19606,55.9068289077115,37.5553524465521,25
"0.205270621:12.84872143:15.27287828:Lianozovo",19812,55.9068289077115,37.5553524465521,25
"0.205333824:10.79687823:13.31994864:Jaroslavskoe",30460,55.8821613245239,37.7207263309643,5
"0.206400276:8.647763741:11.37487828:Ivanovskoe",7002,55.7555714497053,37.8386445789266,10
"0.207483891:10.43151478:13.41013534:Strogino",964,55.8132200025357,37.39318522209,10
"0.207483891:10.43151478:13.41013534:Strogino",3155,55.8132200025357,37.39318522209,10
"0.207483891:10.43151478:13.41013534:Strogino",12616,55.8132200025357,37.39318522209,10
"0.207483891:10.43151478:13.41013534:Strogino",12977,55.8132200025357,37.39318522209,10
"0.207483891:10.43151478:13.41013534:Strogino",13270,55.8132200025357,37.39318522209,10
"0.207483891:10.43151478:13.41013534:Strogino",14030,55.8132200025357,37.39318522209,10
"0.207483891:10.43151478:13.41013534:Strogino",15566,55.8132200025357,37.39318522209,10
"0.207483891:10.43151478:13.41013534:Strogino",15749,55.8132200025357,37.39318522209,10
"0.207483891:10.43151478:13.41013534:Strogino",16812,55.8132200025357,37.39318522209,10
"0.207483891:10.43151478:13.41013534:Strogino",18210,55.8132200025357,37.39318522209,10
"0.207483891:10.43151478:13.41013534:Strogino",25566,55.8132200025357,37.39318522209,10
"0.207483891:10.43151478:13.41013534:Strogino",25840,55.8132200025357,37.39318522209,10
"0.207657962:11.18698168:13.67139502:Severnoe Medvedkovo",4708,55.8931062826229,37.6754386841738,5
"0.207657962:11.18698168:13.67139502:Severnoe Medvedkovo",16258,55.8931062826229,37.6754386841738,5
"0.207657962:11.18698168:13.67139502:Severnoe Medvedkovo",23167,55.8931062826229,37.6754386841738,5
"0.207657962:11.18698168:13.67139502:Severnoe Medvedkovo",23743,55.8931062826229,37.6754386841738,5
"0.207868087:8.727107117:11.37606884:Ivanovskoe",21201,55.7562846671078,37.8387545452375,5
"0.208454137:11.44504717:13.67818152:Bibirevo",17267,55.8963186286721,37.6358079621537,5
"0.208583789:8.773736916:11.3775963:Ivanovskoe",20613,55.7577209627249,37.8388127103639,25
"0.209468538:11.83271556:14.68845511:Poselenie Mosrentgen",19489,55.6220614598006,37.4748680274086,5
"0.209673919:8.601257401:11.37107491:Ivanovskoe",14722,55.7539006482714,37.8385799752304,5
"0.210361113:9.625035836:12.68919688:Mozhajskoe",8345,55.7225832449224,37.3848978933095,5
"0.211123649:12.84973974:15.25984421:Lianozovo",10986,55.9068514876708,37.5558628635923,25
"0.211123649:12.84973974:15.25984421:Lianozovo",11725,55.9068514876708,37.5558628635923,25
"0.211123649:12.84973974:15.25984421:Lianozovo",18883,55.9068514876708,37.5558628635923,25
"0.212999923:11.55224867:13.74809484:Bibirevo",7060,55.8970759679992,37.6308462488455,5
"0.212999923:11.55224867:13.74809484:Bibirevo",9881,55.8970759679992,37.6308462488455,5
"0.213671017:14.01292501:17.21428969:Severnoe Butovo",11427,55.5762200465246,37.5834889885381,5
"0.213671017:14.01292501:17.21428969:Severnoe Butovo",15954,55.5762200465246,37.5834889885381,5
"0.213821079:11.69734297:15.13754035:Kapotnja",5831,55.6303652841051,37.7990788817018,25
"0.214183479:10.28258534:13.29229954:Strogino",14412,55.8090432773373,37.3919545336478,10
"0.215695165:7.811102499:11.9844988:Vyhino-Zhulebino",22961,55.6954453778385,37.825659475674,10
"0.216317614:9.582706465:12.55778173:Mozhajskoe",16221,55.7103164895719,37.392170060141,5
"0.216317614:9.582706465:12.55778173:Mozhajskoe",21451,55.7103164895719,37.392170060141,5
"0.217162678:14.39707969:17.55335499:Birjulevo Vostochnoe",10643,55.5740199750586,37.6661601796081,5
"0.217609782:11.66068332:13.8225714:Bibirevo",19781,55.8977998157127,37.6266427477478,5
"0.217785067:10.19825288:13.22674397:Strogino",17149,55.8065183974467,37.3911183456606,5
"0.217785067:10.19825288:13.22674397:Strogino",24952,55.8065183974467,37.3911183456606,5
"0.217988604:7.67649856:11.82827936:Vyhino-Zhulebino",19597,55.7004718002395,37.827108074812,10
"0.218060465:8.312800817:11.94484604:Novokosino",2832,55.7323033635066,37.8440050827232,10
"0.218810192:11.08361322:13.84745025:Teplyj Stan",24571,55.6322551276578,37.4715565234365,5
"0.219366512:10.21805878:13.24093706:Strogino",13115,55.8072065446692,37.3914139924898,5
"0.219458637:10.54220924:12.75451041:Gol'janovo",2816,55.8278694181304,37.8236521522879,25
"0.220064629:11.50891809:13.71604469:Bibirevo",11462,55.8967536718178,37.6323860935108,5
"0.221635041:11.85473953:14.01902081:Bibirevo",8375,55.899553743509,37.6181689745074,5
"0.221887433:12.81890868:15.7975836:Jasenevo",21893,55.6005385364211,37.5088432383341,5
"0.222752725:10.46264026:13.43040937:Strogino",2838,55.8143731763488,37.3937438451297,5
"0.223947471:10.62762941:12.82357161:Gol'janovo",1640,55.8281506874653,37.8255338493797,10
"0.223947471:10.62762941:12.82357161:Gol'janovo",10867,55.8281506874653,37.8255338493797,10
"0.223947471:10.62762941:12.82357161:Gol'janovo",11457,55.8281506874653,37.8255338493797,10
"0.223947471:10.62762941:12.82357161:Gol'janovo",18915,55.8281506874653,37.8255338493797,10
"0.22537976:7.774459035:11.51540253:Veshnjaki",20791,55.7283871172998,37.8360369705535,10
"0.225854241:11.94267985:14.1126969:Bibirevo",9165,55.9003511334395,37.6145682597544,5
"0.227051465:11.02192964:13.76255285:Teplyj Stan",7998,55.6338401690831,37.4698580605394,5
"0.227407096:11.81039185:13.97217056:Bibirevo",33,55.8991410955175,37.6197846283545,5
"0.227581634:7.953702993:11.46151237:Veshnjaki",2506,55.7369003054546,37.8371028340938,10
"0.227581634:7.953702993:11.46151237:Veshnjaki",9953,55.7369003054546,37.8371028340938,10
"0.227581634:7.953702993:11.46151237:Veshnjaki",18778,55.7369003054546,37.8371028340938,10
"0.227581634:7.953702993:11.46151237:Veshnjaki",29718,55.7369003054546,37.8371028340938,10
"0.23006355:10.65884406:12.83701649:Gol'janovo",5937,55.8278236193102,37.8262502008959,10
"0.23006355:10.65884406:12.83701649:Gol'janovo",14603,55.8278236193102,37.8262502008959,10
"0.231208824:9.59143298:12.64861628:Mozhajskoe",16524,55.7189478060614,37.3870909947259,5
"0.231532419:11.71247918:14.66219673:Teplyj Stan",27617,55.6181378857194,37.4884446325138,25
"0.234593011:11.59797857:14.52684419:Teplyj Stan",8811,55.6202240856114,37.4859657570108,5
"0.236516737:9.401966058:12.31407685:Mozhajskoe",2130,55.705747795213,37.3986010865155,5
"0.236516737:9.401966058:12.31407685:Mozhajskoe",21192,55.705747795213,37.3986010865155,5
"0.236578692:11.59673116:15.08529717:Kapotnja",5366,55.6325310424785,37.8019675381962,10
"0.236578692:11.59673116:15.08529717:Kapotnja",16306,55.6325310424785,37.8019675381962,10
"0.238316656:14.3639174:17.50310952:Birjulevo Vostochnoe",28002,55.5742765480413,37.6646449985084,5
"0.239571291:9.537234197:12.50198802:Mozhajskoe",11643,55.7096608840686,37.3934025045464,5
"0.241920014:10.55053641:13.49205062:Strogino",2401,55.8171087692353,37.3949777805391,5
"0.241920014:10.55053641:13.49205062:Strogino",6758,55.8171087692353,37.3949777805391,5
"0.241920014:10.55053641:13.49205062:Strogino",8650,55.8171087692353,37.3949777805391,5
"0.241920014:10.55053641:13.49205062:Strogino",17032,55.8171087692353,37.3949777805391,5
"0.241920014:10.55053641:13.49205062:Strogino",20836,55.8171087692353,37.3949777805391,5
"0.241920014:10.55053641:13.49205062:Strogino",23585,55.8171087692353,37.3949777805391,5
"0.241920014:10.55053641:13.49205062:Strogino",25117,55.8171087692353,37.3949777805391,5
"0.241920014:10.55053641:13.49205062:Strogino",26753,55.8171087692353,37.3949777805391,5
"0.243647321:7.711292912:11.55770232:Veshnjaki",20349,55.721375701333,37.8347746207438,25
"0.243647321:7.711292912:11.55770232:Veshnjaki",21969,55.721375701333,37.8347746207438,25
"0.244923296:13.95531106:17.15561151:Severnoe Butovo",15069,55.576859304502,37.5794874608169,5
"0.244923296:13.95531106:17.15561151:Severnoe Butovo",20023,55.576859304502,37.5794874608169,5
"0.244923296:13.95531106:17.15561151:Severnoe Butovo",22153,55.576859304502,37.5794874608169,5
"0.244923296:13.95531106:17.15561151:Severnoe Butovo",23397,55.576859304502,37.5794874608169,5
"0.245267322:9.19078329:11.45820542:Ivanovskoe",18007,55.7725004819987,37.8388872655275,5
"0.246282327:12.66296054:16.00540607:Orehovo-Borisovo Juzhnoe",8720,55.6009411250057,37.7443541676025,5
"0.24669715:9.153582665:11.44912991:Ivanovskoe",785,55.7716880410934,37.8389195558087,5
"0.24669715:9.153582665:11.44912991:Ivanovskoe",2883,55.7716880410934,37.8389195558087,5
"0.247487705:14.20571887:17.26678307:Birjulevo Zapadnoe",5746,55.575407497222,37.6475772324332,25
"0.247487705:14.20571887:17.26678307:Birjulevo Zapadnoe",20583,55.575407497222,37.6475772324332,25
"0.247509877:12.10908879:14.88132636:Mitino",13155,55.8385082736949,37.3912775678379,5
"0.247509877:12.10908879:14.88132636:Mitino",22974,55.8385082736949,37.3912775678379,5
"0.24808993:7.723214431:11.89098926:Vyhino-Zhulebino",18534,55.697006506302,37.8253616763521,10
"0.251769752:13.82437886:17.01988775:Severnoe Butovo",27406,55.5789403939619,37.570473357048,25
"0.253065046:10.31816883:12.5504217:Gol'janovo",2204,55.8153140851889,37.8342135538384,10
"0.253065046:10.31816883:12.5504217:Gol'janovo",2337,55.8153140851889,37.8342135538384,10
"0.253065046:10.31816883:12.5504217:Gol'janovo",11380,55.8153140851889,37.8342135538384,10
"0.253065046:10.31816883:12.5504217:Gol'janovo",15463,55.8153140851889,37.8342135538384,10
"0.25504804:11.37462187:13.61584301:Bibirevo",3054,55.8957249648091,37.6368572169764,5
"0.260030056:14.10744776:17.30896264:Severnoe Butovo",677,55.5752230273878,37.5856951117041,5
"0.260030056:14.10744776:17.30896264:Severnoe Butovo",22146,55.5752230273878,37.5856951117041,5
"0.260030056:14.10744776:17.30896264:Severnoe Butovo",27993,55.5752230273878,37.5856951117041,5
"0.260366954:11.64670221:15.08872439:Kapotnja",15578,55.6307855027293,37.798751974789,25
"0.260535752:9.221271837:11.5115687:Ivanovskoe",16606,55.77933939811,37.8380486728955,10
"0.262932178:10.79006734:13.31500839:Jaroslavskoe",3197,55.8826094990043,37.7184944648807,5
"0.262932178:10.79006734:13.31500839:Jaroslavskoe",29964,55.8826094990043,37.7184944648807,5
"0.263580129:7.749574104:11.92206448:Vyhino-Zhulebino",21098,55.6959109835106,37.8249586983247,10
"0.263580129:7.749574104:11.92206448:Vyhino-Zhulebino",24054,55.6959109835106,37.8249586983247,10
"0.264489868:11.42078987:13.64188118:Bibirevo",18930,55.8960394533994,37.6342449125932,5
"0.264489868:11.42078987:13.64188118:Bibirevo",27361,55.8960394533994,37.6342449125932,5
"0.265528113:11.86913528:14.71776709:Poselenie Mosrentgen",30019,55.6221135855647,37.4737424400069,5
"0.265606467:7.964233071:11.42129828:Veshnjaki",25146,55.7385292934053,37.8366829137659,10
"0.266011408:12.72917815:15.70507009:Jasenevo",8996,55.601645996189,37.5082495590802,5
"0.267142255:12.61096907:15.952163:Orehovo-Borisovo Juzhnoe",1511,55.6018948336939,37.7459668051831,5
"0.272773228:14.09327262:17.29469349:Severnoe Butovo",4281,55.5754274983012,37.5843400088413,5
"0.272773228:14.09327262:17.29469349:Severnoe Butovo",13216,55.5754274983012,37.5843400088413,5
"0.272773228:14.09327262:17.29469349:Severnoe Butovo",13974,55.5754274983012,37.5843400088413,5
"0.272773228:14.09327262:17.29469349:Severnoe Butovo",18770,55.5754274983012,37.5843400088413,5
"0.275471698:12.83579932:15.83146041:Jasenevo",22030,55.5996474673848,37.5113745549058,5
"0.27579125:12.7873334:15.77011492:Jasenevo",10776,55.6005316392676,37.5099875956641,5
"0.281532047:10.53102507:12.67280942:Gol'janovo",16557,55.829703172156,37.8213134083834,10
"0.281532047:10.53102507:12.67280942:Gol'janovo",17380,55.829703172156,37.8213134083834,10
"0.281532047:10.53102507:12.67280942:Gol'janovo",21492,55.829703172156,37.8213134083834,10
"0.281821822:11.81901649:13.9850733:Bibirevo",3559,55.8992378208174,37.6170048602588,5
"0.281821822:11.81901649:13.9850733:Bibirevo",15236,55.8992378208174,37.6170048602588,5
"0.281821822:11.81901649:13.9850733:Bibirevo",25259,55.8992378208174,37.6170048602588,5
"0.284188012:10.949716:13.68462291:Teplyj Stan",3983,55.6346805893912,37.4699215362822,5
"0.284188012:10.949716:13.68462291:Teplyj Stan",14858,55.6346805893912,37.4699215362822,5
"0.284825192:7.663761148:11.54164096:Veshnjaki",10911,55.7215782475233,37.8343440975559,5
"0.284825192:7.663761148:11.54164096:Veshnjaki",12779,55.7215782475233,37.8343440975559,5
"0.284825192:7.663761148:11.54164096:Veshnjaki",25004,55.7215782475233,37.8343440975559,5
"0.285259683:7.658325236:11.82234024:Vyhino-Zhulebino",26269,55.6979121805125,37.8249416095016,10
"0.28571822:11.06759638:13.51560995:Severnoe Medvedkovo",2609,55.8927643809793,37.6650660185939,5
"0.285821368:13.94850121:17.14761996:Severnoe Butovo",15533,55.577230117201,37.5766089699199,10
"0.285821368:13.94850121:17.14761996:Severnoe Butovo",27545,55.577230117201,37.5766089699199,10
"0.286482141:12.88890219:15.92046311:Jasenevo",4843,55.5978033770387,37.5160389731217,10
"0.292544958:9.701053793:11.97841315:Vostochnoe Izmajlovo",17341,55.8017019937724,37.8349780024203,5
"0.293795607:11.06432836:13.45004313:Severnoe Medvedkovo",21001,55.8930420849718,37.6571980090924,25
"0.296458317:7.655470401:11.51514793:Veshnjaki",399,55.7217939178675,37.8341008389741,10
"0.296458317:7.655470401:11.51514793:Veshnjaki",28611,55.7217939178675,37.8341008389741,10
"0.296995879:7.968982205:11.38114755:Veshnjaki",14043,55.7397001444934,37.8362993452107,10
"0.298541603:8.662647368:11.28604834:Ivanovskoe",1738,55.7564533603956,37.8373992048349,5
"0.298664867:8.583350613:11.28328155:Ivanovskoe",25504,55.7560166643227,37.8372370858789,10
"0.298765165:14.29009682:17.48061702:Birjulevo Vostochnoe",7677,55.5754130030392,37.6755928420097,5
"0.298765165:14.29009682:17.48061702:Birjulevo Vostochnoe",16314,55.5754130030392,37.6755928420097,5
"0.298765165:14.29009682:17.48061702:Birjulevo Vostochnoe",22654,55.5754130030392,37.6755928420097,5
"0.298765165:14.29009682:17.48061702:Birjulevo Vostochnoe",27526,55.5754130030392,37.6755928420097,5
"0.298789854:7.781548528:11.40400659:Veshnjaki",10969,55.7325470183574,37.8354036742714,10
"0.298798042:11.59383036:15.04416317:Kapotnja",950,55.6314508339162,37.7990209026724,25
"0.298798042:11.59383036:15.04416317:Kapotnja",3720,55.6314508339162,37.7990209026724,25
"0.299532639:14.03116599:17.23180678:Severnoe Butovo",1062,55.5761909011298,37.5800574387298,5
"0.304364776:12.92524411:16.07264056:Jasenevo",19502,55.5906805801348,37.5453041626025,10
"0.304364776:12.92524411:16.07264056:Jasenevo",22467,55.5906805801348,37.5453041626025,10
"0.305578793:9.487880635:12.46099036:Mozhajskoe",17065,55.7104609127481,37.3936988762087,5
"0.30682777:10.30292737:12.53048216:Gol'janovo",22032,55.8160754310292,37.8333472154639,5
"0.308650397:14.08116635:17.15982296:Birjulevo Zapadnoe",5957,55.576046891107,37.6445959440533,10
"0.308650397:14.08116635:17.15982296:Birjulevo Zapadnoe",7494,55.576046891107,37.6445959440533,10
"0.308650397:14.08116635:17.15982296:Birjulevo Zapadnoe",13517,55.576046891107,37.6445959440533,10
"0.308650397:14.08116635:17.15982296:Birjulevo Zapadnoe",17978,55.576046891107,37.6445959440533,10
"0.308650397:14.08116635:17.15982296:Birjulevo Zapadnoe",24900,55.576046891107,37.6445959440533,10
"0.308650397:14.08116635:17.15982296:Birjulevo Zapadnoe",29887,55.576046891107,37.6445959440533,10
"0.310193764:8.8702646:11.31029651:Ivanovskoe",6110,55.7641126946251,37.8375880111975,5
"0.31082245:11.84858085:14.67601364:Poselenie Mosrentgen",27131,55.6232327510987,37.47157375683,10
"0.310852344:10.52253822:13.0363293:Jaroslavskoe",14866,55.8777487555759,37.7271877743256,5
"0.310928745:12.75737538:15.15623742:Lianozovo",2371,55.9059593892957,37.5560541281812,25
"0.310928745:12.75737538:15.15623742:Lianozovo",13128,55.9059593892957,37.5560541281812,25
"0.310928745:12.75737538:15.15623742:Lianozovo",23610,55.9059593892957,37.5560541281812,25
"0.312301828:11.52990425:13.70053812:Bibirevo",10101,55.8966905014516,37.6277885033341,5
"0.312824798:12.42731187:15.18856808:Mitino",15184,55.841384082394,37.3887307841527,5
"0.312824798:12.42731187:15.18856808:Mitino",16222,55.841384082394,37.3887307841527,5
"0.312824798:12.42731187:15.18856808:Mitino",24284,55.841384082394,37.3887307841527,5
"0.313984571:11.44612889:14.35963292:Teplyj Stan",1766,55.6221937301194,37.4851699341339,5
"0.313984571:11.44612889:14.35963292:Teplyj Stan",11223,55.6221937301194,37.4851699341339,5
"0.313984571:11.44612889:14.35963292:Teplyj Stan",12528,55.6221937301194,37.4851699341339,5
"0.313984571:11.44612889:14.35963292:Teplyj Stan",17227,55.6221937301194,37.4851699341339,5
"0.313984571:11.44612889:14.35963292:Teplyj Stan",21759,55.6221937301194,37.4851699341339,5
"0.313984571:11.44612889:14.35963292:Teplyj Stan",26068,55.6221937301194,37.4851699341339,5
"0.31538889:14.07849753:17.27955489:Severnoe Butovo",15258,55.5757729782673,37.5811211420497,5
"0.31538889:14.07849753:17.27955489:Severnoe Butovo",25616,55.5757729782673,37.5811211420497,5
"0.317743205:11.65861304:14.61205537:Teplyj Stan",24599,55.6180983772553,37.4901692471809,10
"0.318409167:8.787090046:11.28174096:Ivanovskoe",21768,55.7614037480601,37.8373016268183,5
"0.318409167:8.787090046:11.28174096:Ivanovskoe",24809,55.7614037480601,37.8373016268183,5
"0.322533709:10.4012047:13.11564166:Solncevo",8287,55.6634675204491,37.4252625225979,5
"0.322533709:10.4012047:13.11564166:Solncevo",17879,55.6634675204491,37.4252625225979,5
"0.32360815:14.21654588:17.41810574:Severnoe Butovo",8134,55.5740355056099,37.5887191735794,10
"0.32542066:9.355837978:12.28731201:Mozhajskoe",26176,55.7074424935068,37.3981114797914,5
"0.325521963:13.92430187:17.12101007:Severnoe Butovo",164,55.5779186403753,37.5717610918175,25
"0.325521963:13.92430187:17.12101007:Severnoe Butovo",13437,55.5779186403753,37.5717610918175,25
"0.325521963:13.92430187:17.12101007:Severnoe Butovo",19906,55.5779186403753,37.5717610918175,25
"0.325798118:10.56208706:12.73184244:Gol'janovo",2466,55.8274757986466,37.8247671578557,10
"0.325798118:10.56208706:12.73184244:Gol'janovo",6247,55.8274757986466,37.8247671578557,10
"0.326535358:7.629522266:11.47275422:Veshnjaki",400,55.7214648178466,37.8334479580757,25
"0.326623618:7.571686169:11.72544808:Vyhino-Zhulebino",15657,55.7006850250638,37.8253980476556,5
"0.326881608:10.03971592:13.09953789:Strogino",2874,55.8019465727958,37.3903711618496,10
"0.326881608:10.03971592:13.09953789:Strogino",14817,55.8019465727958,37.3903711618496,10
"0.330325677:9.474968575:12.45532807:Mozhajskoe",19413,55.7110523096483,37.3935156455591,5
"0.33356903:12.83814606:15.94314008:Jasenevo",11552,55.5948432046525,37.5290509668808,5
"0.33356903:12.83814606:15.94314008:Jasenevo",18715,55.5948432046525,37.5290509668808,5
"0.334093691:7.603475906:11.76672557:Vyhino-Zhulebino",30243,55.6982354565369,37.8242417496781,10
"0.334111697:10.44262207:12.65208137:Gol'janovo",10543,55.822537297122,37.8285259040966,25
"0.334111697:10.44262207:12.65208137:Gol'janovo",26804,55.822537297122,37.8285259040966,25
"0.334832247:13.96124672:17.15909331:Severnoe Butovo",9019,55.5774449912623,37.5733823263584,25
"0.334832247:13.96124672:17.15909331:Severnoe Butovo",10963,55.5774449912623,37.5733823263584,25
"0.335016135:11.55979641:13.71438486:Bibirevo",6578,55.8968386224938,37.6258324966208,5
"0.335875275:11.94109911:14.78841022:Poselenie Mosrentgen",4085,55.6216373330138,37.4729609081716,5
"0.335875275:11.94109911:14.78841022:Poselenie Mosrentgen",6400,55.6216373330138,37.4729609081716,5
"0.335875275:11.94109911:14.78841022:Poselenie Mosrentgen",7769,55.6216373330138,37.4729609081716,5
